"CREATED_MONTH","CREATED_YEAR","RESOLVED_MONTH","RESOLVED_YEAR","DATA_FEED","NUM_IGNORED"
7,2020,9,2020,"MLT",1
8,2020,10,2020,"IOM",1
8,2020,9,2020,"KI",2
8,2020,8,2020,"PI_WE",19
8,2020,10,2020,"LBR",2
8,2020,8,2020,"GRC",1
8,2020,8,2020,"TGO",4
8,2020,10,2020,"TUR",1
8,2020,8,2020,"NK",53
8,2020,9,2020,"PH",31
8,2020,8,2020,"TUR",3
8,2020,11,2020,"PH",1
8,2020,11,2020,"KR",1
8,2020,8,2020,"NG",33
8,2020,12,2020,"PI_SK",1
8,2020,8,2020,"KNA",4
8,2020,8,2020,"RINA",10
8,2020,10,2020,"PI_ST",5
8,2020,10,2020,"PI_SK",2
9,2020,9,2020,"PI_SK",124
9,2020,11,2020,"CS",3
9,2020,12,2020,"KR",2
9,2020,11,2020,"PI_GA",8
9,2020,11,2020,"BLACKSEA",17
9,2020,10,2020,"TUR",4
9,2020,12,2020,"NK",8
9,2020,10,2020,"PI_BM",8
9,2020,12,2020,"PI_ST",6
9,2020,12,2020,"PI_SK",5
9,2020,12,2020,"RINA",2
9,2020,10,2020,"DMA",1
9,2020,11,2020,"VDM",43
9,2020,11,2020,"FRO",4
9,2020,11,2020,"NG",22
10,2020,10,2020,"GHOST_VESSEL",1
10,2020,10,2020,"PI_SK",15
10,2020,10,2020,"PI_SM",8
10,2020,11,2020,"PI_SK",3
10,2020,11,2020,"NK",9
10,2020,10,2020,"PLW",5
10,2020,10,2020,"KI",19
10,2020,11,2020,"KR",2
10,2020,12,2020,"VN",1
10,2020,11,2020,"PI_BM",46
10,2020,12,2020,"PR",12
10,2020,12,2020,"KI",58
10,2020,12,2020,"AMSA",3
11,2020,11,2020,"PI_AM",5
11,2020,11,2020,"PH",1
11,2020,11,2020,"TUR",3
11,2020,12,2020,"PI_WE",1
11,2020,11,2020,"AMSA",1
12,2020,12,2020,"KR",15
12,2020,12,2020,"COK",3
12,2020,12,2020,"IR",7
12,2020,12,2020,"GIBSONS",2
12,2020,12,2020,"UKR",2
1,2021,1,2021,"TU",1
1,2021,1,2021,"LBR",47
1,2021,1,2021,"PI_SC",18
1,2021,1,2021,"CS",35
1,2021,2,2021,"TUR",1
1,2021,1,2021,"VUT",2
1,2021,1,2021,"LR",76
1,2021,2,2021,"GIBSONS",2
1,2021,2,2021,"PI_SK",14
2,2021,2,2021,"MHL",15
2,2021,2,2021,"PI_AM",14
2,2021,2,2021,"CS",13
2,2021,2,2021,"CYP",2
2,2021,2,2021,"PR",1
1,2020,3,2020,"PI_LS",1
1,2020,1,2020,"NIS",6
1,2020,1,2020,"AB",28
1,2020,1,2020,"AMSA",11
1,2020,1,2020,"PI_SM",12
1,2020,11,2020,"LBR",1
1,2020,1,2020,"DB",9
1,2020,3,2020,"MLT",2
1,2020,1,2020,"CS",28
1,2020,9,2020,"PI_WE",1
1,2020,2,2020,"NK",2
1,2020,3,2020,"AMSA",3
1,2020,8,2020,"FRA",2
1,2020,3,2020,"VZ",1
1,2020,2,2020,"BLACKSEA",18
1,2020,8,2020,"BLACKSEA",3
1,2020,2,2020,"COK",15
1,2020,7,2020,"COK",1
1,2020,3,2020,"PLW",3
1,2020,1,2020,"PLW",13
1,2020,1,2020,"GRC",2
1,2020,1,2020,"RS",1
2,2020,5,2020,"BV",1
2,2020,4,2020,"BV",2
2,2020,3,2020,"VUT",2
2,2020,3,2020,"TU",1
2,2020,2,2020,"CS",13
2,2020,2,2020,"NIS",6
2,2020,2,2020,"MHL",14
2,2020,2,2020,"TUR",149
2,2020,5,2020,"LBR",1
2,2020,5,2020,"PI_WE",4
2,2020,5,2020,"NK",1
2,2020,3,2020,"TGO",4
2,2020,3,2020,"VN",2
2,2020,2,2020,"IOM",3
2,2020,8,2020,"BK",1
2,2020,2,2020,"TUV",4
2,2020,10,2020,"TUR",2
2,2020,2,2020,"VDM",1
2,2020,2,2020,"VCT",1
2,2020,2,2020,"PI_KO",2
2,2020,4,2020,"PI_SM",4
2,2020,5,2020,"PI_SM",1
2,2020,4,2020,"IR",1
3,2020,3,2020,"KR",54
3,2020,3,2020,"BLACKSEA",46
3,2020,3,2020,"CS",20
3,2020,11,2020,"PI_AM",1
3,2020,8,2020,"LBR",2
3,2020,7,2020,"LBR",1
3,2020,5,2020,"BLACKSEA",15
3,2020,9,2020,"IR",1
3,2020,9,2020,"NK",4
3,2020,8,2020,"TUR",3
3,2020,7,2020,"TUR",1
3,2020,5,2020,"TUR",1
3,2020,4,2020,"KR",1
3,2020,3,2020,"PH",8
3,2020,5,2020,"PI_ST",1
3,2020,3,2020,"GEO",1
3,2020,11,2020,"PI_SM",1
3,2020,6,2020,"PI_SM",3
3,2020,9,2020,"MHL",1
3,2020,7,2020,"VCT",1
4,2020,4,2020,"BV",135
4,2020,4,2020,"PI_AM",23
4,2020,4,2020,"PI_SK",95
4,2020,5,2020,"LBR",5
4,2020,4,2020,"IB",5
4,2020,4,2020,"PLW",6
4,2020,4,2020,"COK",9
4,2020,11,2020,"NK",1
4,2020,5,2020,"TU",60
4,2020,4,2020,"VDM",2
4,2020,4,2020,"PI_JS",1
4,2020,7,2020,"VN",1
4,2020,5,2020,"PI_SK",42
4,2020,7,2020,"PI_SK",3
4,2020,5,2020,"CS",2
4,2020,6,2020,"NG",11
4,2020,5,2020,"NG",15
4,2020,4,2020,"ML",2
4,2020,5,2020,"TGO",5
4,2020,4,2020,"CS",8
4,2020,8,2020,"KP",80
4,2020,11,2020,"KP",3
4,2020,12,2020,"KP",1
5,2020,6,2020,"TUV",1
5,2020,6,2020,"LBR",9
5,2020,8,2020,"LBR",1
5,2020,8,2020,"PI_AM",3
5,2020,5,2020,"KP",5
5,2020,9,2020,"MHL",6
5,2020,8,2020,"BLACKSEA",73
5,2020,9,2020,"PI_WE",4
5,2020,7,2020,"NG",2
5,2020,8,2020,"KR",3
5,2020,6,2020,"PI_JS",4
5,2020,6,2020,"PI_SK",2
5,2020,7,2020,"CS",2
5,2020,8,2020,"PI_SK",1
6,2020,9,2020,"BV",5
6,2020,7,2020,"BLACKSEA",14
6,2020,6,2020,"NIS",1
6,2020,7,2020,"VN",1
6,2020,6,2020,"PI_ST",41
6,2020,6,2020,"GHOST_VESSEL",2
6,2020,7,2020,"PI_SK",1
6,2020,11,2020,"PI_SK",1
6,2020,7,2020,"UKR",2
7,2020,7,2020,"AMSA",6
7,2020,10,2020,"NG",2
7,2020,12,2020,"LBR",1
7,2020,7,2020,"IOM",8
7,2020,12,2020,"CS",2
7,2020,10,2020,"PI_WE",7
7,2020,10,2020,"NK",1
7,2020,8,2020,"MHL",2
7,2020,8,2020,"PI_JS",3
7,2020,7,2020,"PI_ST",17
7,2020,7,2020,"PH",2
7,2020,7,2020,"PR",1
7,2020,8,2020,"PI_GA",3
7,2020,10,2020,"PI_GA",3
7,2020,8,2020,"KR",1
8,2020,8,2020,"VUT",7
8,2020,8,2020,"AB",1
8,2020,8,2020,"PI_AM",8
8,2020,8,2020,"PI_SK",40
8,2020,10,2020,"BV",4
8,2020,9,2020,"MHL",4
8,2020,9,2020,"KP",13
8,2020,8,2020,"PI_GA",33
8,2020,12,2020,"BLACKSEA",7
8,2020,9,2020,"TGO",1
8,2020,9,2020,"NK",7
8,2020,10,2020,"PH",15
8,2020,8,2020,"GEO",1
8,2020,8,2020,"IB",1
8,2020,9,2020,"VN",4
8,2020,10,2020,"AMSA",1
8,2020,8,2020,"VDM",2
8,2020,12,2020,"RINA",4
8,2020,10,2020,"RINA",8
9,2020,9,2020,"CS",71
9,2020,9,2020,"PI_ST",27
9,2020,9,2020,"PH",13
9,2020,10,2020,"AMSA",1
9,2020,11,2020,"LBR",2
9,2020,12,2020,"IR",1
9,2020,12,2020,"BLACKSEA",5
9,2020,11,2020,"CUW",1
9,2020,9,2020,"LUX",1
9,2020,9,2020,"KNA",1
9,2020,9,2020,"IB",3
9,2020,11,2020,"KR",1
9,2020,9,2020,"KP",1
9,2020,10,2020,"DB",14
9,2020,9,2020,"PI_LS",2
10,2020,10,2020,"RINA",19
10,2020,10,2020,"NK",21
10,2020,10,2020,"MLT",4
10,2020,12,2020,"TUR",7
10,2020,11,2020,"PH",3
10,2020,10,2020,"CYP",2
10,2020,12,2020,"PI_BM",21
10,2020,10,2020,"MHL",19
10,2020,11,2020,"KI",6
10,2020,10,2020,"BLZ",1
10,2020,12,2020,"KP",6
11,2020,12,2020,"PI_SK",11
11,2020,12,2020,"VUT",2
11,2020,12,2020,"TGO",1
11,2020,11,2020,"MHL",14
11,2020,12,2020,"DB",6
11,2020,11,2020,"PI_SM",7
11,2020,11,2020,"PI_SC",3
11,2020,12,2020,"TUR",1
11,2020,12,2020,"NK",10
11,2020,11,2020,"PI_BR",12
11,2020,11,2020,"KI",1
11,2020,12,2020,"KR",1
12,2020,12,2020,"LBR",11
12,2020,12,2020,"KI",26
12,2020,1,2021,"NK",1
12,2020,12,2020,"DMA",1
12,2020,2,2021,"LR",2
12,2020,1,2021,"GEO",1
1,2021,1,2021,"PI_WE",54
1,2021,1,2021,"AMSA",7
1,2021,1,2021,"MLT",4
1,2021,1,2021,"DMA",1
1,2021,2,2021,"PI_SM",10
2,2021,2,2021,"TU",3
2,2021,2,2021,"PI_SK",9
2,2021,2,2021,"BLZ",3
2,2021,2,2021,"VCT",1
1,2020,1,2020,"PI_CA",5
1,2020,1,2020,"PI_WE",33
1,2020,1,2020,"LBR",28
1,2020,7,2020,"PI_GA",1
1,2020,10,2020,"LBR",2
1,2020,4,2020,"LBR",1
1,2020,3,2020,"VCT",3
1,2020,9,2020,"BV",1
1,2020,3,2020,"BV",7
1,2020,1,2020,"CYP",4
1,2020,3,2020,"PH",6
1,2020,4,2020,"GEO",1
1,2020,8,2020,"PI_WE",4
1,2020,3,2020,"MHL",6
1,2020,2,2020,"CS",6
1,2020,3,2020,"PI_JS",7
1,2020,1,2020,"VN",10
1,2020,2,2020,"NIS",1
1,2020,1,2020,"VZ",1
1,2020,5,2020,"PI_SM",1
1,2020,5,2020,"GIBSONS",3
1,2020,4,2020,"GIBSONS",4
1,2020,2,2020,"GIBSONS",4
1,2020,5,2020,"BLACKSEA",3
1,2020,9,2020,"BLACKSEA",1
1,2020,1,2020,"PI_KO",1
1,2020,1,2020,"OV",1
2,2020,9,2020,"BV",1
2,2020,2,2020,"TGO",9
2,2020,3,2020,"PI_WE",42
2,2020,3,2020,"NK",10
2,2020,9,2020,"NK",1
2,2020,4,2020,"CS",2
2,2020,5,2020,"NIS",1
2,2020,4,2020,"VN",1
2,2020,7,2020,"NG",1
2,2020,2,2020,"GHOST_VESSEL",1
2,2020,2,2020,"VZ",2
2,2020,9,2020,"TUR",4
2,2020,3,2020,"COK",1
2,2020,9,2020,"PI_ST",3
2,2020,6,2020,"MLT",1
2,2020,5,2020,"PI_ST",1
3,2020,3,2020,"PI_ST",50
3,2020,3,2020,"COK",8
3,2020,3,2020,"NIU",1
3,2020,3,2020,"PI_AM",48
3,2020,3,2020,"CAN",6
3,2020,3,2020,"HRV",2
3,2020,4,2020,"BLACKSEA",12
3,2020,1,2021,"PI_WE",1
3,2020,8,2020,"PI_WE",11
3,2020,5,2020,"KR",3
3,2020,3,2020,"NIS",12
3,2020,6,2020,"PI_ST",2
3,2020,4,2020,"PI_ST",1
3,2020,9,2020,"PI_ST",1
3,2020,3,2020,"VZ",2
3,2020,7,2020,"PI_SM",1
3,2020,9,2020,"GIBSONS",2
3,2020,3,2020,"PAN",1
3,2020,4,2020,"VCT",1
3,2020,6,2020,"TUV",1
4,2020,4,2020,"IR",15
4,2020,4,2020,"PI_ST",20
4,2020,4,2020,"KI",99
4,2020,6,2020,"NB",1
4,2020,4,2020,"NB",4
4,2020,4,2020,"NIU",1
4,2020,4,2020,"PI_NE",5
4,2020,8,2020,"PI_AM",2
4,2020,4,2020,"TGO",9
4,2020,4,2020,"PH",6
4,2020,4,2020,"PI_GA",28
4,2020,8,2020,"VN",1
4,2020,5,2020,"PI_ST",9
4,2020,9,2020,"PI_ST",11
4,2020,4,2020,"AMSA",5
4,2020,10,2020,"PI_GA",2
4,2020,6,2020,"KNA",2
4,2020,8,2020,"PI_SM",2
4,2020,4,2020,"DMA",1
4,2020,9,2020,"KP",73
4,2020,9,2020,"MLT",1
4,2020,6,2020,"MLT",1
5,2020,5,2020,"KI",43
5,2020,5,2020,"PI_AM",15
5,2020,5,2020,"LBR",8
5,2020,9,2020,"PI_AM",1
5,2020,5,2020,"KNA",1
5,2020,5,2020,"CUW",1
5,2020,5,2020,"PAN",2
5,2020,5,2020,"BLACKSEA",7
5,2020,7,2020,"PI_WE",2
5,2020,9,2020,"NG",2
5,2020,6,2020,"CS",45
5,2020,8,2020,"PI_ST",8
5,2020,5,2020,"MHL",21
5,2020,5,2020,"PI_JS",6
5,2020,5,2020,"CS",32
5,2020,7,2020,"PI_SM",1
5,2020,12,2020,"CS",1
5,2020,6,2020,"MHL",2
6,2020,6,2020,"PI_AM",8
6,2020,6,2020,"BV",37
6,2020,7,2020,"BV",2
6,2020,8,2020,"BV",5
6,2020,8,2020,"BLACKSEA",78
6,2020,8,2020,"TUR",2
6,2020,8,2020,"NK",6
6,2020,12,2020,"NK",1
6,2020,9,2020,"PI_WE",7
6,2020,8,2020,"PI_WE",14
6,2020,8,2020,"NG",6
6,2020,8,2020,"AMSA",1
6,2020,7,2020,"CS",2
6,2020,6,2020,"COK",2
6,2020,9,2020,"PI_GA",10
7,2020,7,2020,"IR",9
7,2020,7,2020,"LBR",12
7,2020,11,2020,"LBR",2
7,2020,7,2020,"NK",19
7,2020,9,2020,"BV",6
7,2020,8,2020,"BV",2
7,2020,9,2020,"TUR",1
7,2020,10,2020,"TUR",1
7,2020,7,2020,"PAN",3
7,2020,9,2020,"NK",6
7,2020,7,2020,"VUT",2
7,2020,12,2020,"VN",1
7,2020,10,2020,"CYP",3
7,2020,7,2020,"CYP",3
7,2020,9,2020,"CS",8
7,2020,9,2020,"UKR",1
7,2020,9,2020,"PI_GA",5
7,2020,7,2020,"MLT",1
7,2020,12,2020,"AMSA",1
8,2020,8,2020,"COK",2
8,2020,11,2020,"PI_AM",1
8,2020,8,2020,"KR",11
8,2020,8,2020,"UKR",12
8,2020,11,2020,"AMSA",1
8,2020,11,2020,"PI_JS",1
8,2020,12,2020,"PI_ST",3
8,2020,8,2020,"AMSA",17
8,2020,11,2020,"PI_SK",3
8,2020,8,2020,"CYP",13
8,2020,8,2020,"RS",1
9,2020,9,2020,"PI_GA",38
9,2020,9,2020,"PI_SM",21
9,2020,12,2020,"PI_AM",1
9,2020,2,2021,"BV",1
9,2020,12,2020,"LBR",3
9,2020,10,2020,"KI",7
9,2020,10,2020,"PI_WE",15
9,2020,9,2020,"TU",3
9,2020,10,2020,"CUW",4
9,2020,12,2020,"AMSA",1
9,2020,10,2020,"VN",1
9,2020,12,2020,"DMA",1
9,2020,12,2020,"MHL",2
9,2020,11,2020,"TGO",2
10,2020,10,2020,"BV",65
10,2020,11,2020,"TUR",4
10,2020,10,2020,"VUT",3
10,2020,12,2020,"PI_WE",6
10,2020,11,2020,"PLW",1
10,2020,10,2020,"BHR",1
10,2020,10,2020,"BLACKSEA",28
10,2020,12,2020,"BLACKSEA",41
10,2020,11,2020,"PI_SM",2
10,2020,12,2020,"VUT",3
10,2020,10,2020,"DMA",2
11,2020,11,2020,"BV",21
11,2020,11,2020,"VUT",2
11,2020,11,2020,"PI_WE",11
11,2020,12,2020,"PI_JS",5
11,2020,12,2020,"PI_ST",4
11,2020,11,2020,"PI_GA",4
11,2020,1,2021,"PI_BM",1
11,2020,12,2020,"VCT",2
11,2020,2,2021,"VCT",1
12,2020,12,2020,"PLW",7
12,2020,12,2020,"NK",44
12,2020,12,2020,"VUT",1
12,2020,12,2020,"PI_SM",12
12,2020,12,2020,"BLACKSEA",1
12,2020,12,2020,"ML",1
12,2020,12,2020,"MB",2
1,2021,1,2021,"KI",1
1,2021,1,2021,"KR",15
1,2021,1,2021,"NB",3
1,2021,1,2021,"TGO",1
1,2021,2,2021,"KR",43
1,2021,2,2021,"VUT",1
1,2021,1,2021,"GHOST_VESSEL",1
2,2021,2,2021,"PLW",2
2,2021,2,2021,"VUT",1
2,2021,2,2021,"AMSA",4
2,2021,2,2021,"TGO",1
2,2021,2,2021,"FRA",3
1,2020,1,2020,"PI_LS",3
1,2020,1,2020,"GEO",13
1,2020,1,2020,"PI_AM",20
1,2020,4,2020,"PI_AM",2
1,2020,8,2020,"PI_GA",4
1,2020,4,2020,"HRV",1
1,2020,8,2020,"ML",1
1,2020,2,2020,"TU",1
1,2020,2,2020,"LBR",4
1,2020,9,2020,"DMA",1
1,2020,3,2020,"CYP",1
1,2020,3,2020,"PI_WE",23
1,2020,2,2020,"PI_WE",28
1,2020,7,2020,"PI_WE",1
1,2020,3,2020,"CS",12
1,2020,9,2020,"CS",5
1,2020,3,2020,"NIS",6
1,2020,2,2020,"KR",3
1,2020,1,2020,"KI",13
1,2020,2,2020,"NG",5
1,2020,4,2020,"NG",5
1,2020,5,2020,"IB",1
1,2020,1,2020,"IR",11
1,2020,3,2020,"PI_SM",23
1,2020,7,2020,"RINA",1
1,2020,3,2020,"CM",1
1,2020,4,2020,"BLACKSEA",23
1,2020,7,2020,"BLACKSEA",1
1,2020,4,2020,"BLZ",2
1,2020,1,2020,"COK",3
1,2020,6,2020,"KP",1
1,2020,8,2020,"KP",1
2,2020,5,2020,"PI_AM",1
2,2020,4,2020,"PI_AM",1
2,2020,8,2020,"BV",2
2,2020,9,2020,"LBR",6
2,2020,4,2020,"BLACKSEA",20
2,2020,2,2020,"BLZ",6
2,2020,8,2020,"PI_WE",9
2,2020,8,2020,"CS",1
2,2020,2,2020,"CYP",6
2,2020,2,2020,"AMSA",5
2,2020,3,2020,"NG",23
2,2020,4,2020,"NG",4
2,2020,5,2020,"NG",2
2,2020,11,2020,"PI_JS",1
2,2020,3,2020,"PI_JS",7
2,2020,2,2020,"KP",1
2,2020,8,2020,"CYP",1
2,2020,3,2020,"GIBSONS",1
2,2020,5,2020,"BLACKSEA",1
2,2020,4,2020,"FRO",1
3,2020,3,2020,"NB",6
3,2020,3,2020,"IOM",7
3,2020,5,2020,"DMA",1
3,2020,8,2020,"NK",5
3,2020,3,2020,"TU",8
3,2020,4,2020,"VN",1
3,2020,9,2020,"NG",4
3,2020,3,2020,"HV",1
3,2020,7,2020,"AMSA",1
4,2020,4,2020,"NK",39
4,2020,8,2020,"NB",1
4,2020,9,2020,"PI_AM",4
4,2020,7,2020,"VUT",1
4,2020,5,2020,"TUR",2
4,2020,6,2020,"NK",4
4,2020,9,2020,"PI_WE",12
4,2020,6,2020,"PI_WE",12
4,2020,5,2020,"PI_WE",8
4,2020,7,2020,"PI_WE",1
4,2020,9,2020,"MHL",2
4,2020,5,2020,"VDM",1
4,2020,6,2020,"IR",1
4,2020,9,2020,"NIS",1
4,2020,9,2020,"PI_SK",87
4,2020,6,2020,"PI_GA",58
4,2020,7,2020,"PI_GA",6
4,2020,4,2020,"HV",1
4,2020,8,2020,"PLW",1
